episode,train_return,eval_return,epsilon,loss
58,-1586,-179.78,0.77032,517.4575899505616
59,-1586,-128.26,0.76636,493.18465503692624
60,-1685,-194.27,0.7624,523.8354908180237
61,-893,-200.0,0.75844,507.97599906921386
62,-1190,-137.12,0.75448,497.9731324958801
63,-1487,-152.29,0.75052,478.37144895553587
64,-293,-170.08,0.74656,496.1728471053274
65,-1487,-158.57,0.7425999999999999,498.57827766418455
66,-1883,-198.36,0.73864,503.35393630981446
67,-794,-196.71,0.73468,503.7444736480713
68,-2081,-173.51,0.73072,494.6950687789917
69,-1982,-200.0,0.72676,473.7856392288208
70,-1190,-113.68,0.7228,491.4081860733032
71,-1487,-188.62,0.71884,508.46726806640623
72,-1883,-196.56,0.71488,487.3438772201538
73,-1982,-176.64,0.71092,470.04443247795103
74,-992,-179.38,0.70696,481.33883680343627
75,-893,-78.69,0.7030000000000001,440.5984603309631
76,-1091,-200.0,0.69904,425.4117036342621
77,-1586,-183.94,0.69508,459.688678150177
78,-707,-87.87,0.69112,436.3901645356575
79,-794,-197.68,0.68716,459.9810653305054
80,-1289,-178.8,0.6832,423.96969254262746
81,-1190,-200.0,0.6792400000000001,456.7749528694153
82,-596,-161.08,0.67528,435.2516912460327
83,-1388,-94.81,0.6713199999999999,457.6871329879761
84,-577,-196.09,0.66736,442.3987046131113
85,-2576,-196.18,0.6634,435.03554227828977
86,-992,-200.0,0.65944,441.75395305633543
87,-1784,-144.62,0.6554800000000001,425.96352354705334
88,-794,-199.99,0.6515200000000001,409.4419151687622
89,-1091,-128.62,0.64756,404.60744506835937
90,-992,-198.9,0.6436,439.07619109258053
91,-1685,-182.49,0.63964,393.83693858146665
92,-893,-130.85,0.63568,434.46486471846697
93,-695,-195.45,0.6317200000000001,409.7439500129223
94,-1091,-173.18,0.62776,415.45592197805644
95,-1289,-200.0,0.6238,395.79571240767837
96,-695,-200.0,0.61984,378.7039646434784
97,-497,-162.92,0.61588,375.9181797218323
98,-1289,-100.39,0.61192,368.16662291526796
99,-695,-127.66,0.6079600000000001,399.9701067733765
100,-1190,-198.9,0.604,377.2078594336659
101,-992,-176.84,0.6000399999999999,374.1858197689056
102,-1190,-200.0,0.59608,369.12481469631194
103,-1586,-189.15,0.59212,371.10962573505935
104,-893,-200.0,0.58816,368.8529875516891
105,-992,-173.1,0.5842,359.50369775772094
106,-1487,-169.66,0.5802400000000001,372.4996235758066
107,-1091,-173.44,0.57628,338.602168097198
108,-893,-195.25,0.5723199999999999,357.90141803503036
109,-596,-181.34,0.56836,342.76282190650704
110,-992,-172.2,0.5644,343.8951103115082
111,-1091,-186.69,0.56044,355.15931529462335
112,-1982,-103.59,0.55648,349.67565979003905
113,-1289,-176.65,0.55252,367.4211124801636
114,-497,-83.47,0.5485599999999999,333.2247157239914
115,-1190,-193.4,0.5446,316.81386638641357
116,-258,-153.28,0.54064,325.5500498597727
117,-794,-146.63,0.53668,336.7331601704657
118,-794,-188.01,0.5327200000000001,327.1730115425587
119,-695,-104.22,0.52876,321.53606641590596
120,-893,-72.02,0.5248,310.8077942794561
121,-1388,-104.87,0.52084,298.3427735799551
122,-992,-200.0,0.51688,322.9546729259193
123,-1178,-130.29,0.51292,277.4112889681091
124,-1091,-159.49,0.5089600000000001,294.40398731015625
125,-1091,-200.0,0.505,290.38304881617427
126,-1388,-155.43,0.5010399999999999,311.98489181771873
127,-992,-167.53,0.49707999999999997,285.26966940402986
128,-497,-178.49,0.49312,291.84745353892447
129,-794,-195.9,0.48916000000000004,277.6227264741808
130,-596,-200.0,0.48519999999999996,286.2208178723603
131,-348,-184.8,0.48124,280.01478375554086
132,-200,-79.33,0.4772799999999999,282.5483894785494
133,-1586,-173.07,0.47331999999999996,293.8684141124785
134,-2081,-138.33,0.46936,301.8076186643541
135,-695,-176.43,0.4653999999999999,298.0067319962382
136,-1289,-128.21,0.46143999999999996,275.2634834581614
137,-1190,-196.39,0.45748,262.56663090165705
138,-794,-194.19,0.4535199999999999,300.24182298762724
139,-893,-200.0,0.44955999999999996,284.03579417437317
140,-893,-197.56,0.4456,257.60860514834525
141,-794,-198.9,0.44164000000000003,256.8962941465899
142,-596,-200.0,0.43768000000000007,260.89415937393903
143,-992,-200.0,0.4337200000000001,277.3996108790487
144,-1289,-139.82,0.42976000000000003,236.43277094509452
145,-695,-200.0,0.42580000000000007,270.7097082863748
146,-497,-199.17,0.42184,254.58297022394837
147,-992,-165.68,0.41788000000000003,275.50735179901125
148,-893,-145.08,0.41392000000000007,275.0024381324649
149,-893,-70.69,0.40996,245.14862447448075
150,-398,-200.0,0.406,257.01181662861256
151,-398,-198.63,0.40204000000000006,244.63436490971594
152,-695,-179.89,0.39808,270.13961044065655
153,-893,-164.23,0.39412,258.7350074888766
154,-695,-74.16,0.39016000000000006,254.06281833864747
155,-398,-200.0,0.3862,240.69941678568722
156,-893,-88.58,0.38224,235.86829144787043
157,-794,-147.75,0.37827999999999995,204.75497711585834
158,-299,-200.0,0.37432,262.001091619432
159,-299,-161.56,0.37036,230.47703839197754
160,-893,-135.84,0.36639999999999995,219.82709070689975
161,-480,-65.66,0.36244,220.54525720161166
